Equity,Sector,Qty,Value,%,Fund_Name,Fund_Code,Time_Stamp
P and G,Consumer Non-durables,"25,000.00",20.72,1.26,L and T growth,MCC087,4/10/2017
Igarashi Motors,Engineering & Capital Goods,"202,465.00",20.24,1.23,L and T growth,MCC087,4/10/2017
Cyient,Information Technology,"380,000.00",20.18,1.23,L and T growth,MCC087,4/10/2017
Future Life,Retail & Real Estate,"560,000.00",20.17,1.23,L and T growth,MCC087,4/10/2017
PVR,Media & Entertainment,"150,000.00",19.82,1.21,L and T growth,MCC087,4/10/2017
Zee Entertain,Media & Entertainment,"370,000.00",19.22,1.17,L and T growth,MCC087,4/10/2017
Hikal,Pharmaceuticals,"911,773.00",19.09,1.16,L and T growth,MCC087,4/10/2017
Nava Bharat Ven,Conglomerates,"1,540,000.00",18.72,1.14,L and T growth,MCC087,4/10/2017
KPR Mill,Manufacturing,"244,512.00",18.56,1.13,L and T growth,MCC087,4/10/2017
Magma Fincorp,Banking & Financial Services,"1,050,000.00",18.25,1.11,L and T growth,MCC087,4/10/2017
JK Lakshmi Cem,Cement & Construction,"427,500.00",18.19,1.11,L and T growth,MCC087,4/10/2017
Karnataka Bank,Banking & Financial Services,"1,200,000.00",18.18,1.11,L and T growth,MCC087,4/10/2017
Petronet LNG,Oil & Gas,"800,000.00",18.18,1.11,L and T growth,MCC087,4/10/2017
KEI Industries,Engineering & Capital Goods,"700,000.00",17.91,1.09,L and T growth,MCC087,4/10/2017
Wonderla,Miscellaneous,"519,953.00",17.73,1.08,L and T growth,MCC087,4/10/2017
Kalpataru Power,Engineering & Capital Goods,"469,379.00",17.26,1.05,L and T growth,MCC087,4/10/2017
Aditya Birla F,Retail & Real Estate,"1,000,000.00",17.1,1.04,L and T growth,MCC087,4/10/2017
Skipper,Miscellaneous,"800,000.00",16.98,1.03,L and T growth,MCC087,4/10/2017
CESC,Utilities,"155,884.00",15.83,0.96,L and T growth,MCC087,4/10/2017
Max Financial,Manufacturing,"259,708.00",15.62,0.95,L and T growth,MCC087,4/10/2017
WABCO India,Automotive,"28,000.00",15.37,0.94,L and T growth,MCC087,4/10/2017
Federal Bank,Banking & Financial Services,"1,400,000.00",15.17,0.92,L and T growth,MCC087,4/10/2017
Ent Network Ind,Media & Entertainment,"180,000.00",14.96,0.91,L and T growth,MCC087,4/10/2017
CG Power ,Engineering & Capital Goods,"1,847,690.00",14.85,0.9,L and T growth,MCC087,4/10/2017
TD Power System,Engineering & Capital Goods,"666,683.00",14.29,0.87,L and T growth,MCC087,4/10/2017
KPIT Tech,Information Technology,"1,200,000.00",13.99,0.85,L and T growth,MCC087,4/10/2017
Dollar Ind,Manufacturing,"289,330.00",13.81,0.84,L and T growth,MCC087,4/10/2017
Bharat Elec,Manufacturing,"725,869.00",13.79,0.84,L and T growth,MCC087,4/10/2017
Greenply Ind,Miscellaneous,"500,000.00",13.7,0.83,L and T growth,MCC087,4/10/2017
Indian Hotels,Services,"1,143,366.00",13.59,0.83,L and T growth,MCC087,4/10/2017
Bharat Forge,Manufacturing,"120,000.00",13.53,0.82,L and T growth,MCC087,4/10/2017
Bank of Baroda,Banking & Financial Services,"970,000.00",13.37,0.81,L and T growth,MCC087,4/10/2017
Equitas Holding,Banking & Financial Services,"700,000.00",12.27,0.75,L and T growth,MCC087,4/10/2017
Lakshmi Vilas,Banking & Financial Services,"675,000.00",11.75,0.72,L and T growth,MCC087,4/10/2017
M&M; Financial,Banking & Financial Services,"273,600.00",11.7,0.71,L and T growth,MCC087,4/10/2017
PNB,Banking & Financial Services,"808,600.00",11.63,0.71,L and T growth,MCC087,4/10/2017
Castrol,Chemicals,"290,000.00",11.28,0.69,L and T growth,MCC087,4/10/2017
Sterling Tools,Manufacturing,"480,861.00",11,0.67,L and T growth,MCC087,4/10/2017
Gujarat Gas,Oil & Gas,"140,000.00",10.91,0.66,L and T growth,MCC087,4/10/2017
PNB Housing Fin,Banking & Financial Services,"66,447.00",10.86,0.66,L and T growth,MCC087,4/10/2017
EIH,Services,"800,000.00",10.76,0.66,L and T growth,MCC087,4/10/2017
Persistent,Information Technology,"160,000.00",9.96,0.61,L and T growth,MCC087,4/10/2017
Indoco Remedies,Pharmaceuticals,"500,000.00",9.68,0.59,L and T growth,MCC087,4/10/2017
Jindal Steel,Metals & Mining,"698,000.00",9.57,0.58,L and T growth,MCC087,4/10/2017
Sagar Cement,Cement & Construction,"101,458.00",8.63,0.53,L and T growth,MCC087,4/10/2017
Linc PenandPlas,Miscellaneous,"255,450.00",6.1,0.37,L and T growth,MCC087,4/10/2017
GSFC,Chemicals,"350,000.00",5.1,0.31,L and T growth,MCC087,4/10/2017
Oil India,Oil & Gas,"175,000.00",4.99,0.3,L and T growth,MCC087,4/10/2017
Schaeffler Ind,Engineering & Capital Goods,"9,965.00",4.93,0.3,L and T growth,MCC087,4/10/2017
Future Consumer,Banking & Financial Services,"526,268.00",2.67,0.16,L and T growth,MCC087,4/10/2017
Ceat,Automotive,"10,000.00",1.71,0.1,L and T growth,MCC087,4/10/2017
Navin Fluorine,Chemicals,"2,268,490.00",149.54,3.42,L and T growth,MCC087,4/10/2017
Vindhya Telelin,Telecommunication,"987,224.00",111.18,2.54,L and T growth,MCC087,4/10/2017
GIC Housing Fin,Banking & Financial Services,"2,017,800.00",107.53,2.46,L and T growth,MCC087,4/10/2017
RBL Bank,Banking & Financial Services,"1,864,940.00",101.56,2.32,L and T growth,MCC087,4/10/2017
Deepak Nitrite,Chemicals,"5,678,019.00",101.38,2.32,L and T growth,MCC087,4/10/2017
VIP Industries,Manufacturing,"4,287,467.00",97.11,2.22,L and T growth,MCC087,4/10/2017
Seya Industries,Chemicals,"2,005,000.00",92,2.1,L and T growth,MCC087,4/10/2017
Honda Siel,Engineering & Capital Goods,"588,070.00",81.69,1.87,L and T growth,MCC087,4/10/2017
West Coast Pap,Manufacturing,"4,352,175.00",79.93,1.83,L and T growth,MCC087,4/10/2017
Bharat Elec,Manufacturing,"4,198,440.00",79.77,1.82,L and T growth,MCC087,4/10/2017
Tejas Networks,Telecommunication,"2,275,520.00",79.28,1.81,L and T growth,MCC087,4/10/2017
Kalpataru Power,Engineering & Capital Goods,"2,136,000.00",78.55,1.8,L and T growth,MCC087,4/10/2017
Karur Vysya,Banking & Financial Services,"5,450,000.00",77.55,1.77,L and T growth,MCC087,4/10/2017
LG Balakrishnan,Engineering & Capital Goods,"1,045,590.00",74.34,1.7,L and T growth,MCC087,4/10/2017
LG Balakrishnan,Engineering & Capital Goods,"1,872,626.00",73.01,1.67,L and T growth,MCC087,4/10/2017
Sterlite Techno,Telecommunication,"3,221,290.00",71.13,1.63,L and T growth,MCC087,4/10/2017
United Brewerie,Food & Beverages,"864,200.00",68.1,1.56,L and T growth,MCC087,4/10/2017
Orient Cement,Cement & Construction,"4,396,526.00",67.03,1.53,L and T growth,MCC087,4/10/2017
Atul,Chemicals,"300,378.00",65.6,1.5,L and T growth,MCC087,4/10/2017
HDFC Bank,Banking & Financial Services,"368,323.00",65.43,1.5,L and T growth,MCC087,4/10/2017
Ashoka Buildcon,Cement & Construction,"3,303,488.00",64.57,1.48,L and T growth,MCC087,4/10/2017
Polyplex Corp,Manufacturing,"1,404,314.00",64.91,1.48,L and T growth,MCC087,4/10/2017
Radico Khaitan,Food & Beverages,"3,758,000.00",62.08,1.42,L and T growth,MCC087,4/10/2017
Raymond,Manufacturing,"774,700.00",60.21,1.38,L and T growth,MCC087,4/10/2017
FDC,Pharmaceuticals,"3,605,711.00",59.33,1.36,L and T growth,MCC087,4/10/2017
J. K. Cement,Cement & Construction,"586,000.00",58.9,1.35,L and T growth,MCC087,4/10/2017
Siyaram Silk,Manufacturing,"252,864.00",57.83,1.32,L and T growth,MCC087,4/10/2017
Kirloskar Bros,Engineering & Capital Goods,"2,263,739.00",57.15,1.31,L and T growth,MCC087,4/10/2017
Arvind,Manufacturing,"1,500,000.00",55.61,1.27,L and T growth,MCC087,4/10/2017
Lux Industries,Manufacturing,"458,513.00",55.17,1.26,L and T growth,MCC087,4/10/2017
NIIT,Information Technology,"5,786,749.00",55.09,1.26,L and T growth,MCC087,4/10/2017
Chambal Fert,Chemicals,"3,755,878.00",54.84,1.25,L and T growth,MCC087,4/10/2017
Voltamp Trans,Engineering & Capital Goods,"491,621.00",53.75,1.23,L and T growth,MCC087,4/10/2017
Genus Power,Manufacturing,"10,546,078.00",52.36,1.2,L and T growth,MCC087,4/10/2017
Federal Bank,Banking & Financial Services,"4,655,022.00",50.44,1.15,L and T growth,MCC087,4/10/2017
Zydus Wellness,Food & Beverages,"559,610.00",48.61,1.11,L and T growth,MCC087,4/10/2017
Apar Ind,Miscellaneous,"615,000.00",47.83,1.09,L and T growth,MCC087,4/10/2017
Agro Tech Foods,Miscellaneous,"878,241.00",47.41,1.08,L and T growth,MCC087,4/10/2017
INEOS Styro,Chemicals,"520,656.00",46.95,1.07,L and T growth,MCC087,4/10/2017
Orient Paper,Conglomerates,"4,709,050.00",46.41,1.06,L and T growth,MCC087,4/10/2017
Delta Corp,Banking & Financial Services,"2,347,945.00",45.62,1.04,L and T growth,MCC087,4/10/2017
Cyient,Information Technology,"847,226.00",44.99,1.03,L and T growth,MCC087,4/10/2017
India Cements,Cement & Construction,"2,504,694.00",44.58,1.02,L and T growth,MCC087,4/10/2017
Elantas Beck,Chemicals,"225,879.00",44.65,1.02,L and T growth,MCC087,4/10/2017
Equitas Holding,Banking & Financial Services,"2,487,160.00",43.59,1,L and T growth,MCC087,4/10/2017
Century,Conglomerates,"350,000.00",43.39,0.99,L and T growth,MCC087,4/10/2017
SREI Infra,Banking & Financial Services,"3,300,000.00",42.32,0.97,L and T growth,MCC087,4/10/2017
Bajaj Electric,Consumer Durables,"1,209,744.00",42.11,0.96,L and T growth,MCC087,4/10/2017
Bajaj Corp,Consumer Non-durables,"1,015,596.00",40.31,0.92,L and T growth,MCC087,4/10/2017
Claris Life,Pharmaceuticals,"1,054,255.00",39.29,0.9,L and T growth,MCC087,4/10/2017
Advanced Enzyme,Pharmaceuticals,"1,355,057.00",39.05,0.89,L and T growth,MCC087,4/10/2017
Intellect Desig,Information Technology,"3,502,460.00",37.62,0.86,L and T growth,MCC087,4/10/2017
Apex Frozen,Food & Beverages,"2,094,874.00",36.66,0.84,L and T growth,MCC087,4/10/2017
Cochin Shipyard,Miscellaneous,"715,253.00",36.72,0.84,L and T growth,MCC087,4/10/2017
Shree Pushkar,Chemicals,"1,615,814.00",36.34,0.83,L and T growth,MCC087,4/10/2017
Honeywell Autom,Telecommunication,"27,483.00",36.29,0.83,L and T growth,MCC087,4/10/2017
Indian Terrain,Manufacturing,"1,800,267.00",34.39,0.79,L and T growth,MCC087,4/10/2017
JagranPrakashan,Media & Entertainment,"1,921,979.00",34.31,0.78,L and T growth,MCC087,4/10/2017
PSP Projects,Cement & Construction,"1,013,276.00",33.78,0.77,L and T growth,MCC087,4/10/2017
Kirloskar Pneum,Engineering & Capital Goods,"336,896.00",33.33,0.76,L and T growth,MCC087,4/10/2017
KCP,Cement & Construction,"2,761,076.00",32.57,0.74,L and T growth,MCC087,4/10/2017
Bank of India,Banking & Financial Services,"2,246,000.00",32.39,0.74,L and T growth,MCC087,4/10/2017
Navkar Corp,Services,"1,632,891.00",32.28,0.74,L and T growth,MCC087,4/10/2017
Johnson Control,Consumer Durables,"161,569.00",32.09,0.73,L and T growth,MCC087,4/10/2017
TD Power System,Engineering & Capital Goods,"1,380,451.00",29.59,0.68,L and T growth,MCC087,4/10/2017
Hind Constr,Cement & Construction,"7,117,742.00",24.7,0.56,L and T growth,MCC087,4/10/2017
Greaves Cotton,Engineering & Capital Goods,"1,471,428.00",22.67,0.52,L and T growth,MCC087,4/10/2017
NRB Bearings,Engineering & Capital Goods,"1,766,753.00",21.46,0.49,L and T growth,MCC087,4/10/2017
Lovable Lingeri,Manufacturing,"894,568.00",21.07,0.48,L and T growth,MCC087,4/10/2017
Hinduja Global,Information Technology,"377,651.00",19.02,0.44,L and T growth,MCC087,4/10/2017
Tata Coffee,Food & Beverages,"1,390,936.00",19.2,0.44,L and T growth,MCC087,4/10/2017
WPIL,Engineering & Capital Goods,"378,440.00",19.24,0.44,L and T growth,MCC087,4/10/2017
J Kumar Infra,Cement & Construction,"995,248.00",19.42,0.44,L and T growth,MCC087,4/10/2017
Ion Exchange,Engineering & Capital Goods,"292,656.00",15.27,0.35,L and T growth,MCC087,4/10/2017
Good Luck,Metals & Mining,"1,649,640.00",14.24,0.33,L and T growth,MCC087,4/10/2017
Unichem Labs,Pharmaceuticals,"554,800.00",13.57,0.31,L and T growth,MCC087,4/10/2017
DCM Shriram,Conglomerates,"341,345.00",13.73,0.31,L and T growth,MCC087,4/10/2017
ISGEC Heavy Eng,Food & Beverages,"22,000.00",13.26,0.3,L and T growth,MCC087,4/10/2017
Max Ventures an,Manufacturing,"1,245,583.00",11.56,0.26,L and T growth,MCC087,4/10/2017
Monsanto India,Chemicals,"43,237.00",10.72,0.25,L and T growth,MCC087,4/10/2017
S Chand and Co,Miscellaneous,"223,894.00",10.53,0.24,L and T growth,MCC087,4/10/2017
Texmaco Rail,Engineering & Capital Goods,"972,943.00",8.71,0.2,L and T growth,MCC087,4/10/2017
Arman Financial,Banking & Financial Services,"394,798.00",7.81,0.18,L and T growth,MCC087,4/10/2017
Auto Corp Goa,Automotive,"72,740.00",4.88,0.11,L and T growth,MCC087,4/10/2017
Valiant Organic,Chemicals,"76,500.00",3.88,0.09,L and T growth,MCC087,4/10/2017
IndusInd Bank,Banking & Financial Services,"288,900.00",47.86,4.03,L and T growth,MCC087,4/10/2017
Dollar Ind,Manufacturing,"575,000.00",27.44,2.31,L and T growth,MCC087,4/10/2017
ICICI Prudentia,Banking & Financial Services,"596,700.00",25.47,2.15,L and T growth,MCC087,4/10/2017
Shree Cements,Cement & Construction,"13,900.00",24.45,2.06,L and T growth,MCC087,4/10/2017
Federal Bank,Banking & Financial Services,"2,196,600.00",23.8,2.01,L and T growth,MCC087,4/10/2017
Supreme Ind,Manufacturing,"182,000.00",21.87,1.84,L and T growth,MCC087,4/10/2017
Ramco Cements,Cement & Construction,"312,800.00",21.61,1.82,L and T growth,MCC087,4/10/2017
Jindal Steel,Metals & Mining,"1,549,200.00",21.24,1.79,L and T growth,MCC087,4/10/2017
Graphite India,Engineering & Capital Goods,"776,521.00",20.36,1.72,L and T growth,MCC087,4/10/2017
Berger Paints,Chemicals,"814,400.00",20.03,1.69,L and T growth,MCC087,4/10/2017
EngineersInd,Engineering & Capital Goods,"1,263,500.00",19.65,1.66,L and T growth,MCC087,4/10/2017
Emami,Consumer Non-durables,"172,100.00",18.7,1.58,L and T growth,MCC087,4/10/2017
Kajaria Ceramic,Cement & Construction,"262,400.00",18.42,1.55,L and T growth,MCC087,4/10/2017
HPCL,Oil & Gas,"371,400.00",18.14,1.53,L and T growth,MCC087,4/10/2017
Aarti Ind,Chemicals,"207,926.00",18.05,1.52,L and T growth,MCC087,4/10/2017
Marico,Consumer Non-durables,"569,900.00",17.98,1.51,L and T growth,MCC087,4/10/2017
Bajaj Finserv,Banking & Financial Services,"32,600.00",17.94,1.51,L and T growth,MCC087,4/10/2017
Indian Hume,Cement & Construction,"307,498.00",17.92,1.51,L and T growth,MCC087,4/10/2017
Petronet LNG,Oil & Gas,"786,200.00",17.86,1.5,L and T growth,MCC087,4/10/2017
Avanti Feeds,Miscellaneous,"94,000.00",17.37,1.46,L and T growth,MCC087,4/10/2017
Bayer CropScien,Chemicals,"43,276.00",17.3,1.46,L and T growth,MCC087,4/10/2017
Ratnamani Metal,Metals & Mining,"196,032.00",17.24,1.45,L and T growth,MCC087,4/10/2017
Godrej Prop,Retail & Real Estate,"291,200.00",16.88,1.42,L and T growth,MCC087,4/10/2017
ABB India,Engineering & Capital Goods,"125,500.00",16.82,1.42,L and T growth,MCC087,4/10/2017
Hero Motocorp,Automotive,"41,500.00",16.58,1.4,L and T growth,MCC087,4/10/2017
Idea Cellular,Telecommunication,"1,800,500.00",16.32,1.38,L and T growth,MCC087,4/10/2017
Coromandel Int,Chemicals,"364,300.00",16.13,1.36,L and T growth,MCC087,4/10/2017
Poddar Housing ,Manufacturing,"120,000.00",16.2,1.36,L and T growth,MCC087,4/10/2017
Sterlite Techno,Telecommunication,"726,000.00",16.03,1.35,L and T growth,MCC087,4/10/2017
ISGEC Heavy Eng,Food & Beverages,"25,217.00",15.2,1.28,L and T growth,MCC087,4/10/2017
KPR Mill,Manufacturing,"197,488.00",14.99,1.26,L and T growth,MCC087,4/10/2017
AU Small Financ,Banking & Financial Services,"270,641.00",14.87,1.25,L and T growth,MCC087,4/10/2017
Future Life,Retail & Real Estate,"403,646.00",14.54,1.23,L and T growth,MCC087,4/10/2017
NALCO,Metals & Mining,"1,977,700.00",14.29,1.2,L and T growth,MCC087,4/10/2017
Exide Ind,Automotive,"702,300.00",13.82,1.16,L and T growth,MCC087,4/10/2017
Techno Electric,Engineering & Capital Goods,"370,300.00",13.49,1.14,L and T growth,MCC087,4/10/2017
Timken,Engineering & Capital Goods,"185,900.00",13.38,1.13,L and T growth,MCC087,4/10/2017
Triveni Turbine,Engineering & Capital Goods,"1,002,514.00",13.29,1.12,L and T growth,MCC087,4/10/2017
Canara Bank,Banking & Financial Services,"390,900.00",13.28,1.12,L and T growth,MCC087,4/10/2017
AIA Engineering,Engineering & Capital Goods,"99,497.00",13.05,1.1,L and T growth,MCC087,4/10/2017
Vinati Organics,Chemicals,"126,591.00",12.98,1.09,L and T growth,MCC087,4/10/2017
MphasiS,Information Technology,"206,839.00",12.6,1.06,L and T growth,MCC087,4/10/2017
Oriental Carbon,Chemicals,"99,478.00",12.19,1.03,L and T growth,MCC087,4/10/2017
Mirza Intl,Consumer Non-durables,"760,000.00",12.14,1.02,L and T growth,MCC087,4/10/2017
NMDC,Metals & Mining,"958,000.00",12.13,1.02,L and T growth,MCC087,4/10/2017
Dr Reddys Labs,Pharmaceuticals,"60,000.00",12.13,1.02,L and T growth,MCC087,4/10/2017
Swaraj Engines,Engineering & Capital Goods,"60,436.00",11.99,1.01,L and T growth,MCC087,4/10/2017
United Spirits,Food & Beverages,"46,800.00",11.9,1,L and T growth,MCC087,4/10/2017
Brigade Ent,Retail & Real Estate,"439,560.00",11.67,0.98,L and T growth,MCC087,4/10/2017
BLS Internation,Miscellaneous,"510,000.00",11.43,0.96,L and T growth,MCC087,4/10/2017
OCL India,Cement & Construction,"87,083.00",11.04,0.93,L and T growth,MCC087,4/10/2017
Tech Mahindra,Information Technology,"254,000.00",10.88,0.92,L and T growth,MCC087,4/10/2017
Oberoi Realty,Retail & Real Estate,"284,928.00",10.86,0.91,L and T growth,MCC087,4/10/2017
Union Bank,Banking & Financial Services,"794,800.00",10.83,0.91,L and T growth,MCC087,4/10/2017
Akzo Nobel,Chemicals,"58,000.00",10.54,0.89,L and T growth,MCC087,4/10/2017
Sobha,Retail & Real Estate,"269,100.00",10.59,0.89,L and T growth,MCC087,4/10/2017
Sunteck Realty,Retail & Real Estate,"403,522.00",10.41,0.88,L and T growth,MCC087,4/10/2017
Sundaram Fin,Banking & Financial Services,"65,000.00",10.41,0.88,L and T growth,MCC087,4/10/2017
Zuari Agro Chem,Chemicals,"237,322.00",10.22,0.86,L and T growth,MCC087,4/10/2017
TVS Srichakra,Automotive,"30,425.00",10.05,0.85,L and T growth,MCC087,4/10/2017
AksharChem,Chemicals,"130,000.00",9.81,0.83,L and T growth,MCC087,4/10/2017
CRISIL,Miscellaneous,"50,000.00",9.46,0.8,L and T growth,MCC087,4/10/2017
Max Financial,Manufacturing,"653,500.00",9.13,0.77,L and T growth,MCC087,4/10/2017
Ashoka Buildcon,Cement & Construction,"436,300.00",8.53,0.72,L and T growth,MCC087,4/10/2017
MCX India,Miscellaneous,"80,600.00",8.48,0.71,L and T growth,MCC087,4/10/2017
KEI Industries,Engineering & Capital Goods,"310,874.00",7.96,0.67,L and T growth,MCC087,4/10/2017
Deepak Nitrite,Chemicals,"423,600.00",7.56,0.64,L and T growth,MCC087,4/10/2017
CARE,Miscellaneous,"46,900.00",6.95,0.59,L and T growth,MCC087,4/10/2017
Aegis Logistics,Services,"356,603.00",6.76,0.57,L and T growth,MCC087,4/10/2017
Centum Electron,Manufacturing,"100,838.00",6.71,0.57,L and T growth,MCC087,4/10/2017
Godrej Ind,Consumer Non-durables,"95,704.00",5.86,0.49,L and T growth,MCC087,4/10/2017
EIH,Services,"314,701.00",4.23,0.36,L and T growth,MCC087,4/10/2017
Navin Fluorine,Chemicals,"2,268,490.00",149.54,3.42,L and T growth,MCC087,4/10/2017
Vindhya Telelin,Telecommunication,"987,224.00",111.18,2.54,L and T growth,MCC087,4/10/2017
GIC Housing Fin,Banking & Financial Services,"2,017,800.00",107.53,2.46,L and T growth,MCC087,4/10/2017
RBL Bank,Banking & Financial Services,"1,864,940.00",101.56,2.32,L and T growth,MCC087,4/10/2017
Deepak Nitrite,Chemicals,"5,678,019.00",101.38,2.32,L and T growth,MCC087,4/10/2017
VIP Industries,Manufacturing,"4,287,467.00",97.11,2.22,L and T growth,MCC087,4/10/2017
Seya Industries,Chemicals,"2,005,000.00",92,2.1,L and T growth,MCC087,4/10/2017
Honda Siel,Engineering & Capital Goods,"588,070.00",81.69,1.87,L and T growth,MCC087,4/10/2017
West Coast Pap,Manufacturing,"4,352,175.00",79.93,1.83,L and T growth,MCC087,4/10/2017
Bharat Elec,Manufacturing,"4,198,440.00",79.77,1.82,L and T growth,MCC087,4/10/2017
Tejas Networks,Telecommunication,"2,275,520.00",79.28,1.81,L and T growth,MCC087,4/10/2017
Kalpataru Power,Engineering & Capital Goods,"2,136,000.00",78.55,1.8,L and T growth,MCC087,4/10/2017
Karur Vysya,Banking & Financial Services,"5,450,000.00",77.55,1.77,L and T growth,MCC087,4/10/2017
LG Balakrishnan,Engineering & Capital Goods,"1,045,590.00",74.34,1.7,L and T growth,MCC087,4/10/2017
LG Balakrishnan,Engineering & Capital Goods,"1,872,626.00",73.01,1.67,L and T growth,MCC087,4/10/2017
Sterlite Techno,Telecommunication,"3,221,290.00",71.13,1.63,L and T growth,MCC087,4/10/2017
United Brewerie,Food & Beverages,"864,200.00",68.1,1.56,L and T growth,MCC087,4/10/2017
Orient Cement,Cement & Construction,"4,396,526.00",67.03,1.53,L and T growth,MCC087,4/10/2017
Atul,Chemicals,"300,378.00",65.6,1.5,L and T growth,MCC087,4/10/2017
HDFC Bank,Banking & Financial Services,"368,323.00",65.43,1.5,L and T growth,MCC087,4/10/2017
Ashoka Buildcon,Cement & Construction,"3,303,488.00",64.57,1.48,L and T growth,MCC087,4/10/2017
Polyplex Corp,Manufacturing,"1,404,314.00",64.91,1.48,L and T growth,MCC087,4/10/2017
Radico Khaitan,Food & Beverages,"3,758,000.00",62.08,1.42,L and T growth,MCC087,4/10/2017
Raymond,Manufacturing,"774,700.00",60.21,1.38,L and T growth,MCC087,4/10/2017
