fundname,code,link,Do_Not_Use,fund_category
Sundaram Multi Asset Fund - D (G),MSN551,https://www.moneycontrol.com/mutual-funds/nav/sundaram-multi-asset-fund-d/MSN551,,Multi Asset Allocation
ABSL Saving Fund (DAP),MBS466,https://www.moneycontrol.com/mutual-funds/nav/absl-saving-fund-dap-/MBS466,,Ultra Short Duration Fund
BNP Paribas Short Term Fund - D (G),MAB733,https://www.moneycontrol.com/mutual-funds/nav/bnp-paribas-short-term-fund-d/MAB733,,Short Duration Fund
DHFL Pramerica Ultra Short Term-DP (G),MDE555,https://www.moneycontrol.com/mutual-funds/nav/dhfl-pramerica-ultra-short-term-dp/MDE555,,Ultra Short Duration Fund
DSP Strategic Bond Fund - Direct (G),MDS630,https://www.moneycontrol.com/mutual-funds/nav/dsp-strategic-bond-fund-direct/MDS630,,Dynamic Bond Fund
HDFC Multi-Asset Fund (G),MHD050,https://www.moneycontrol.com/mutual-funds/nav/hdfc-multi-asset-fund/MHD050,,Multi Asset Allocation
ICICI Pru Banking & PSU Debt (G),MPI726,https://www.moneycontrol.com/mutual-funds/nav/icici-pru-banking-psu-debt/MPI726,,
IDBI Short Term Bond - Direct (G),MIB085,https://www.moneycontrol.com/mutual-funds/nav/idbi-short-term-bond-direct/MIB085,,Short Duration Fund
Indiabulls Income Fund (G),MIM036,https://www.moneycontrol.com/mutual-funds/nav/indiabulls-income-fund/MIM036,,Medium Duration Fund
BOI Ultra Short Duration - R (G),MBA013,https://www.moneycontrol.com/mutual-funds/nav/boi-ultra-short-duration-r/MBA013,,Ultra Short Duration Fund
DSP Government Securities - RP (G),MDS007,https://www.moneycontrol.com/mutual-funds/nav/dsp-government-securities-rp/MDS007,,Gilt Fund
IDFC Bond Fund - MTP - D (G),MAG775,https://www.moneycontrol.com/mutual-funds/nav/idfc-bond-fund-mtp-d/MAG775,,Medium Duration Fund
IDFC Dynamic Bond-Regular Plan (G),MAG314,https://www.moneycontrol.com/mutual-funds/nav/idfc-dynamic-bond-regular-plan/MAG314,,Dynamic Bond Fund
Reliance Credit Risk Fund - RP (G),MRC099,https://www.moneycontrol.com/mutual-funds/nav/reliance-credit-risk-fund-rp/MRC099,,Credit Risk Fund
Sundaram Medium Term Bond Fund - D(G),MSN559,https://www.moneycontrol.com/mutual-funds/nav/sundaram-medium-term-bond-fund-d/MSN559,,Medium Duration Fund
ABSL Short Term Opp-RP (G),MBS039,https://www.moneycontrol.com/mutual-funds/nav/absl-short-term-opp-rp/MBS039,,Short Duration Fund
HDFC Dynamic Debt Fund - D (G),MHD1199,https://www.moneycontrol.com/mutual-funds/nav/hdfc-dynamic-debt-fund-d/MHD1199,,Dynamic Bond Fund
HDFC Income Fund - Direct (G),MHD1203,https://www.moneycontrol.com/mutual-funds/nav/hdfc-income-fund-direct/MHD1203,,Medium to Long Duration Fund
ICICI Pru Credit Risk Fund (G),MPI789,https://www.moneycontrol.com/mutual-funds/nav/icici-pru-credit-risk-fund/MPI789,,Credit Risk Fund
Quant Ultra Short Duration Fund (G),MES020,https://www.moneycontrol.com/mutual-funds/nav/quant-ultra-short-duration-fund/MES020,,Ultra Short Duration Fund
ABSL Savings Fund - IP (G),MBS037,https://www.moneycontrol.com/mutual-funds/nav/absl-savings-fund-ip/MBS037,,Ultra Short Duration Fund
ABSL Savings Fund - RP (G),MBS024,https://www.moneycontrol.com/mutual-funds/nav/absl-savings-fund-rp/MBS024,,Ultra Short Duration Fund
Axis Gilt Fund - Direct (G),MAA177,https://www.moneycontrol.com/mutual-funds/nav/axis-gilt-fund-direct/MAA177,,Gilt Fund
CR Income Saver Fund (G),MCA012,https://www.moneycontrol.com/mutual-funds/nav/cr-income-saver-fund/MCA012,,Conservative Hybrid Fund
HDFC Short Term Debt Fund - D (G),MHD1221,https://www.moneycontrol.com/mutual-funds/nav/hdfc-short-term-debt-fund-d/MHD1221,,Short Duration Fund
HSBC Short Duration Fund-Dir. (G),MHS335,https://www.moneycontrol.com/mutual-funds/nav/hsbc-short-duration-fund-dir-/MHS335,,Short Duration Fund
SBI Short Term Debt - Direct (G),MSB575,https://www.moneycontrol.com/mutual-funds/nav/sbi-short-term-debt-direct/MSB575,,Short Duration Fund
UTI Credit Risk Fund (G),MUT601,https://www.moneycontrol.com/mutual-funds/nav/uti-credit-risk-fund/MUT601,,Credit Risk Fund
DHFL Pramerica Gilt Fund-RP (G),MDE229,https://www.moneycontrol.com/mutual-funds/nav/dhfl-pramerica-gilt-fund-rp/MDE229,,Gilt Fund
SBI Savings Fund - Direct (G),MSB555,https://www.moneycontrol.com/mutual-funds/nav/sbi-savings-fund-direct/MSB555,,Money Market Fund
ABSL Dynamic Bond - RP (G),MBS071,https://www.moneycontrol.com/mutual-funds/nav/absl-dynamic-bond-rp/MBS071,,Dynamic Bond Fund
HSBC RSF - Savings Plan (G),MHS030,https://www.moneycontrol.com/mutual-funds/nav/hsbc-rsf-savings-plan/MHS030,,Conservative Hybrid Fund
ICICI Pru Short Term Fund - IP (G),MPI043,https://www.moneycontrol.com/mutual-funds/nav/icici-pru-short-term-fund-ip/MPI043,,Short Duration Fund
IDFC Bond Fund - STP - Direct (G),MAG779,https://www.moneycontrol.com/mutual-funds/nav/idfc-bond-fund-stp-direct/MAG779,,Short Duration Fund
ABSL Corporate Bond Fund (DAP),MBS437,https://www.moneycontrol.com/mutual-funds/nav/absl-corporate-bond-fund-dap-/MBS437,,Corporate Bond Fund
ABSL FRF - LTP (G),MBS460,https://www.moneycontrol.com/mutual-funds/nav/absl-frf-ltp/MBS460,,Floater Fund
Baroda Pioneer Short Term Bond (G),MBO048,https://www.moneycontrol.com/mutual-funds/nav/baroda-pioneer-short-term-bond/MBO048,,Short Duration Fund
Kotak Bond - Plan A - Direct Plan (G),MKM570,https://www.moneycontrol.com/mutual-funds/nav/kotak-bond-plan-a-direct-plan/MKM570,,Medium to Long Duration Fund
ABSL FRF - LTP - RP (G),MBS043,https://www.moneycontrol.com/mutual-funds/nav/absl-frf-ltp-rp/MBS043,,Floater Fund
ICICI Pru Savings Fund - D (G),MPI1192,https://www.moneycontrol.com/mutual-funds/nav/icici-pru-savings-fund-d/MPI1192,,Low Duration Fund
Principal Low Duration Fund - D (G),MID288,https://www.moneycontrol.com/mutual-funds/nav/principal-low-duration-fund-d/MID288,,Low Duration Fund
Tata Gilt RP (28/02/25) (G),MTA114,https://www.moneycontrol.com/mutual-funds/nav/tata-gilt-rp-28-02-25-/MTA114,,Gilt Fund
Axis Dynamic Bond Fund (G),MAA105,https://www.moneycontrol.com/mutual-funds/nav/axis-dynamic-bond-fund/MAA105,,Dynamic Bond Fund
BNP Paribas Flexi Debt - RP-A (G),MAB521,https://www.moneycontrol.com/mutual-funds/nav/bnp-paribas-flexi-debt-rp-a/MAB521,,Dynamic Bond Fund
HSBC Low Duration Fund - Direct (G),MHS315,https://www.moneycontrol.com/mutual-funds/nav/hsbc-low-duration-fund-direct/MHS315,,Low Duration Fund
Kotak Banking & PSU Debt - D (G),MKM551,https://www.moneycontrol.com/mutual-funds/nav/kotak-banking-psu-debt-d/MKM551,,
Kotak Low Duration Fund (G),MAI049,https://www.moneycontrol.com/mutual-funds/nav/kotak-low-duration-fund/MAI049,,Low Duration Fund
L&T Equity Savings Fund (G),MCC195,https://www.moneycontrol.com/mutual-funds/nav/l-t-equity-savings-fund/MCC195,,Equity Savings
LIC MF Savings Plus-Direct (G),MJB174,https://www.moneycontrol.com/mutual-funds/nav/lic-mf-savings-plus-direct/MJB174,,Low Duration Fund
DHFL Pramerica B&PSU Debt Fund-DP (G),MDE576,https://www.moneycontrol.com/mutual-funds/nav/dhfl-pramerica-b-psu-debt-fund-dp/MDE576,,
ICICI Pru Banking & PSU Debt - RP (G),MPI768,https://www.moneycontrol.com/mutual-funds/nav/icici-pru-banking-psu-debt-rp/MPI768,,
Franklin India Savings Fund - D (G),MTE365,https://www.moneycontrol.com/mutual-funds/nav/franklin-india-savings-fund-d/MTE365,,Money Market Fund
ICICI Pru Global Stable Eqty-RP (G),MPI1579,https://www.moneycontrol.com/mutual-funds/nav/icici-pru-global-stable-eqty-rp/MPI1579,,Fund of Funds
IDFC All Seasons Bond - Direct (G),MAG891,https://www.moneycontrol.com/mutual-funds/nav/idfc-all-seasons-bond-direct/MAG891,,Fund of Funds
L&T Short Term Bond Fund - D (G),MCC260,https://www.moneycontrol.com/mutual-funds/nav/l-t-short-term-bond-fund-d/MCC260,,Short Duration Fund
UTI Dynamic Bond Fund (G),MUT430,https://www.moneycontrol.com/mutual-funds/nav/uti-dynamic-bond-fund/MUT430,,Dynamic Bond Fund
Axis Banking & PSU Debt Fund -Direct (G),MAA173,https://www.moneycontrol.com/mutual-funds/nav/axis-banking-psu-debt-fund-direct/MAA173,,
Baroda Pioneer TAF - Plan A (G),MBO038,https://www.moneycontrol.com/mutual-funds/nav/baroda-pioneer-taf-plan-a/MBO038,,Low Duration Fund
ICICI Pru Medium Term Bond (G),MPI098,https://www.moneycontrol.com/mutual-funds/nav/icici-pru-medium-term-bond/MPI098,,Medium Duration Fund
ICICI Pru Short Term Fund (G),MPI030,https://www.moneycontrol.com/mutual-funds/nav/icici-pru-short-term-fund/MPI030,,Short Duration Fund
Kotak Savings Fund - D (G),MKM562,https://www.moneycontrol.com/mutual-funds/nav/kotak-savings-fund-d/MKM562,,Ultra Short Duration Fund
L&T Ultra Short Term -Direct (G),MCC247,https://www.moneycontrol.com/mutual-funds/nav/l-t-ultra-short-term-direct/MCC247,,Ultra Short Duration Fund
Tata Gilt Securities Fund (G),MTA014,https://www.moneycontrol.com/mutual-funds/nav/tata-gilt-securities-fund/MTA014,,Gilt Fund
UTI Treasury Advantage -Direct (G),MUT683,https://www.moneycontrol.com/mutual-funds/nav/uti-treasury-advantage-direct/MUT683,,Low Duration Fund
BOI AXA Conservative Hybrid-E (G),MBA051,https://www.moneycontrol.com/mutual-funds/nav/boi-axa-conservative-hybrid-e/MBA051,,Conservative Hybrid Fund
DHFL Pramerica Low Duration Fund-RP (G),MDE065,https://www.moneycontrol.com/mutual-funds/nav/dhfl-pramerica-low-duration-fund-rp/MDE065,,Low Duration Fund
Invesco India Ultra Short Term (G),MLI384,https://www.moneycontrol.com/mutual-funds/nav/invesco-india-ultra-short-term/MLI384,,Ultra Short Duration Fund
Reliance Low Duration Fund - D (G),MRC990,https://www.moneycontrol.com/mutual-funds/nav/reliance-low-duration-fund-d/MRC990,,Low Duration Fund
Sundaram Low Duration Fund - D (G),MSN625,https://www.moneycontrol.com/mutual-funds/nav/sundaram-low-duration-fund-d/MSN625,,Low Duration Fund
Axis Treasury Advantage - Direct (G),MAA199,https://www.moneycontrol.com/mutual-funds/nav/axis-treasury-advantage-direct/MAA199,,Low Duration Fund
BNP Paribas Low Duration - D (G),MAB742,https://www.moneycontrol.com/mutual-funds/nav/bnp-paribas-low-duration-d/MAB742,,Low Duration Fund
ICICI Pru Multi Yield-Sr3-D-RP(G),MPI1412,https://www.moneycontrol.com/mutual-funds/nav/icici-pru-multi-yield-sr3-d-rp/MPI1412,,Fixed Maturity Plans - Hybrid
IDFC Low Duration Fund - D (G),MAG782,https://www.moneycontrol.com/mutual-funds/nav/idfc-low-duration-fund-d/MAG782,,Low Duration Fund
JM Ultra Short Duration - D (G),MJM336,https://www.moneycontrol.com/mutual-funds/nav/jm-ultra-short-duration-d/MJM336,,Ultra Short Duration Fund
HDFC Floating Rate Debt Fund - DP (G),MHD1188,https://www.moneycontrol.com/mutual-funds/nav/hdfc-floating-rate-debt-fund-dp/MHD1188,,Floater Fund
Reliance Floating Rate Fund - D (G),MRC963,https://www.moneycontrol.com/mutual-funds/nav/reliance-floating-rate-fund-d/MRC963,,Floater Fund
HDFC Short Term Debt Fund (G),MHD677,https://www.moneycontrol.com/mutual-funds/nav/hdfc-short-term-debt-fund/MHD677,,Short Duration Fund
ICICI Pru Medium Term Bond - B (G),MPI100,https://www.moneycontrol.com/mutual-funds/nav/icici-pru-medium-term-bond-b/MPI100,,Medium Duration Fund
Invesco India Gilt Fund - (G),MLI193,https://www.moneycontrol.com/mutual-funds/nav/invesco-india-gilt-fund-/MLI193,,Gilt Fund
LIC Govt. Sec Fund-PF (G),MJB025,https://www.moneycontrol.com/mutual-funds/nav/lic-govt-sec-fund-pf/MJB025,,Gilt Fund
Tata Treasury Advantage - D (G),MTA737,https://www.moneycontrol.com/mutual-funds/nav/tata-treasury-advantage-d/MTA737,,Low Duration Fund
ICICI Pru Savings Fund (G),MPI036,https://www.moneycontrol.com/mutual-funds/nav/icici-pru-savings-fund/MPI036,,Low Duration Fund
Franklin India G-Sec Fund (G),MKP044,https://www.moneycontrol.com/mutual-funds/nav/franklin-india-g-sec-fund/MKP044,,Gilt Fund
Tata Income Fund - D (G),MTA755,https://www.moneycontrol.com/mutual-funds/nav/tata-income-fund-d/MTA755,,Long Duration Fund
Baroda Pioneer Income -Direct (G),MBO090,https://www.moneycontrol.com/mutual-funds/nav/baroda-pioneer-income-direct/MBO090,,Medium to Long Duration Fund
DHFL Pramerica Ultra Short Term Fund (G),MDE194,https://www.moneycontrol.com/mutual-funds/nav/dhfl-pramerica-ultra-short-term-fund/MDE194,,Ultra Short Duration Fund
IDFC Bond Fund - LTP (G),MAG001,https://www.moneycontrol.com/mutual-funds/nav/idfc-bond-fund-ltp/MAG001,,Long Duration Fund
LIC Govt. Sec. Fund (G),MJB012,https://www.moneycontrol.com/mutual-funds/nav/lic-govt-sec-fund/MJB012,,Gilt Fund
Invesco India Money Market - D (G),MLI585,https://www.moneycontrol.com/mutual-funds/nav/invesco-india-money-market-d/MLI585,,Money Market Fund
HDFC Low Duration Fund - D (G),MHD1182,https://www.moneycontrol.com/mutual-funds/nav/hdfc-low-duration-fund-d/MHD1182,,Low Duration Fund
Invesco Treasury Advantage - DP (G),MLI602,https://www.moneycontrol.com/mutual-funds/nav/invesco-treasury-advantage-dp/MLI602,,Low Duration Fund
SBI Dynamic Bond Fund (G),MSB048,https://www.moneycontrol.com/mutual-funds/nav/sbi-dynamic-bond-fund/MSB048,,Dynamic Bond Fund
UTI Healthcare Fund - D (G),MUT621,https://www.moneycontrol.com/mutual-funds/nav/uti-healthcare-fund-d/MUT621,,Sectoral/Thematic
UTI Treasury Advtg -Inst (G),MUT119,https://www.moneycontrol.com/mutual-funds/nav/uti-treasury-advtg-inst/MUT119,,Low Duration Fund
DSP Banking & PSU Debt Fund - RP (G),MDS863,https://www.moneycontrol.com/mutual-funds/nav/dsp-banking-psu-debt-fund-rp/MDS863,,
HDFC Floating Rate Debt Fund - WP (G),MHD247,https://www.moneycontrol.com/mutual-funds/nav/hdfc-floating-rate-debt-fund-wp/MHD247,,Floater Fund
Indiabulls Gilt Fund (G),MIM019,https://www.moneycontrol.com/mutual-funds/nav/indiabulls-gilt-fund/MIM019,,Gilt Fund
JM Dynamic Debt Fund - PP (G),MJM057,https://www.moneycontrol.com/mutual-funds/nav/jm-dynamic-debt-fund-pp/MJM057,,Dynamic Bond Fund
BOI AXA Conservative Hybrid (G),MBA047,https://www.moneycontrol.com/mutual-funds/nav/boi-axa-conservative-hybrid/MBA047,,Conservative Hybrid Fund
Principal Equity Savings Fund - D (G),MID294,https://www.moneycontrol.com/mutual-funds/nav/principal-equity-savings-fund-d/MID294,,Equity Savings
DSP Regular Savings Fund - Direct (G),MDS610,https://www.moneycontrol.com/mutual-funds/nav/dsp-regular-savings-fund-direct/MDS610,,Conservative Hybrid Fund
Edelweiss US Value Eqt Offshore- Dir,MJP172,https://www.moneycontrol.com/mutual-funds/nav/edelweiss-us-value-eqt-offshore-dir/MJP172,,Fund of Funds
L&T B & PSU Debt - Direct (G),MCC277,https://www.moneycontrol.com/mutual-funds/nav/l-t-b-psu-debt-direct/MCC277,,
Principal Credit Risk Fund (G),MID076,https://www.moneycontrol.com/mutual-funds/nav/principal-credit-risk-fund/MID076,,Credit Risk Fund
SBI Magnum Income Fund (G),MSB004,https://www.moneycontrol.com/mutual-funds/nav/sbi-magnum-income-fund/MSB004,,Medium to Long Duration Fund
DHFL Pramerica Short Maturity-RP (G),MDE005,https://www.moneycontrol.com/mutual-funds/nav/dhfl-pramerica-short-maturity-rp/MDE005,,Short Duration Fund
Edelweiss Dynamic Bond - Direct (G),MJP099,https://www.moneycontrol.com/mutual-funds/nav/edelweiss-dynamic-bond-direct/MJP099,,Dynamic Bond Fund
HDFC Low Duration Fund - WP (G),MHD064,https://www.moneycontrol.com/mutual-funds/nav/hdfc-low-duration-fund-wp/MHD064,,Low Duration Fund
IDFC Low Duration Fund (G),MAG098,https://www.moneycontrol.com/mutual-funds/nav/idfc-low-duration-fund/MAG098,,Low Duration Fund
IIFL Dynamic Bond Fund - RP (G),MII016,https://www.moneycontrol.com/mutual-funds/nav/iifl-dynamic-bond-fund-rp/MII016,,Dynamic Bond Fund
Indiabulls Ultra Short Term (G),MIM006,https://www.moneycontrol.com/mutual-funds/nav/indiabulls-ultra-short-term/MIM006,,Ultra Short Duration Fund
Invesco India STF- Direct (G),MLI615,https://www.moneycontrol.com/mutual-funds/nav/invesco-india-stf-direct/MLI615,,Short Duration Fund
JM Dynamic Debt Fund (G),MJM035,https://www.moneycontrol.com/mutual-funds/nav/jm-dynamic-debt-fund/MJM035,,Dynamic Bond Fund
L&T Money Market Fund (G),MCC045,https://www.moneycontrol.com/mutual-funds/nav/l-t-money-market-fund/MCC045,,Money Market Fund
UTI Multi Asset Fund - R (G),MUT321,https://www.moneycontrol.com/mutual-funds/nav/uti-multi-asset-fund-r/MUT321,,Multi Asset Allocation
UTI Short Term Income - IP (G),MUT056,https://www.moneycontrol.com/mutual-funds/nav/uti-short-term-income-ip/MUT056,,Short Duration Fund
ABSL Income Fund (DAP),MBS438,https://www.moneycontrol.com/mutual-funds/nav/absl-income-fund-dap-/MBS438,,Medium to Long Duration Fund
ABSL Income Fund (G),MBS003,https://www.moneycontrol.com/mutual-funds/nav/absl-income-fund/MBS003,,Medium to Long Duration Fund
Axis Banking & PSU Debt Fund (G),MAA165,https://www.moneycontrol.com/mutual-funds/nav/axis-banking-psu-debt-fund/MAA165,,
Franklin Asian Equity - Direct (G),MTE333,https://www.moneycontrol.com/mutual-funds/nav/franklin-asian-equity-direct/MTE333,,Sectoral/Thematic
DSP Strategic Bond Fund - IP (G),MDS073,https://www.moneycontrol.com/mutual-funds/nav/dsp-strategic-bond-fund-ip/MDS073,,Dynamic Bond Fund
Can Robeco Dynamic Bond-RP (G),MCA157,https://www.moneycontrol.com/mutual-funds/nav/can-robeco-dynamic-bond-rp/MCA157,,Dynamic Bond Fund
HDFC Medium Term Debt Fund (G),MZU026,https://www.moneycontrol.com/mutual-funds/nav/hdfc-medium-term-debt-fund/MZU026,,Medium Duration Fund
IDBI Ultra Short Term - Direct (G),MIB078,https://www.moneycontrol.com/mutual-funds/nav/idbi-ultra-short-term-direct/MIB078,,Ultra Short Duration Fund
Reliance Prime Debt Fund (G),MRC010,https://www.moneycontrol.com/mutual-funds/nav/reliance-prime-debt-fund/MRC010,,Corporate Bond Fund
Reliance Ultra Short Duration - D (G),MRC972,https://www.moneycontrol.com/mutual-funds/nav/reliance-ultra-short-duration-d/MRC972,,Ultra Short Duration Fund
ABSL Active Debt MM (G),MIO027,https://www.moneycontrol.com/mutual-funds/nav/absl-active-debt-mm/MIO027,,Dynamic Bond Fund
Essel USTF - Direct (G),MPM051,https://www.moneycontrol.com/mutual-funds/nav/essel-ustf-direct/MPM051,,Ultra Short Duration Fund
ICICI Pru Corporate Bond Fund (G),MPI670,https://www.moneycontrol.com/mutual-funds/nav/icici-pru-corporate-bond-fund/MPI670,,Corporate Bond Fund
ICICI Pru Corporate Bond Fund - RP (G),MPI658,https://www.moneycontrol.com/mutual-funds/nav/icici-pru-corporate-bond-fund-rp/MPI658,,Corporate Bond Fund
SBI Magnum Low Duration - D (G),MSB570,https://www.moneycontrol.com/mutual-funds/nav/sbi-magnum-low-duration-d/MSB570,,Low Duration Fund
Tata Treasury Advantage - (G),MTA137,https://www.moneycontrol.com/mutual-funds/nav/tata-treasury-advantage-/MTA137,,Low Duration Fund
ABSL FP FOF - Conservative (G),MIO047,https://www.moneycontrol.com/mutual-funds/nav/absl-fp-fof-conservative/MIO047,,Fund of Funds
CR Savings Fund - D (G),MCA250,https://www.moneycontrol.com/mutual-funds/nav/cr-savings-fund-d/MCA250,,Low Duration Fund
Kotak Banking & PSU Debt (G),MKM001,https://www.moneycontrol.com/mutual-funds/nav/kotak-banking-psu-debt/MKM001,,
Principal Dynamic Bond Fund - (G),MID051,https://www.moneycontrol.com/mutual-funds/nav/principal-dynamic-bond-fund-/MID051,,Dynamic Bond Fund
Quant Liquid Plan - Direct (G),MES045,https://www.moneycontrol.com/mutual-funds/nav/quant-liquid-plan-direct/MES045,,Liquid Fund
UTI Ultra Short Term - IP (G),MUT405,https://www.moneycontrol.com/mutual-funds/nav/uti-ultra-short-term-ip/MUT405,,Ultra Short Duration Fund
BNP Paribas CBF - (G),MAB498,https://www.moneycontrol.com/mutual-funds/nav/bnp-paribas-cbf-/MAB498,,Corporate Bond Fund
BNP Paribas Flexi Debt - RP (G),MAB006,https://www.moneycontrol.com/mutual-funds/nav/bnp-paribas-flexi-debt-rp/MAB006,,Dynamic Bond Fund
IDFC Money Manager Fund - D (G),MAG769,https://www.moneycontrol.com/mutual-funds/nav/idfc-money-manager-fund-d/MAG769,,Money Market Fund
DHFL Pramerica Floating Rate - D (G),MDE544,https://www.moneycontrol.com/mutual-funds/nav/dhfl-pramerica-floating-rate-d/MDE544,,Floater Fund
DSP Bond Fund - Retail (G),MDS001,https://www.moneycontrol.com/mutual-funds/nav/dsp-bond-fund-retail/MDS001,,Medium Duration Fund
Essel Short Term - Direct (G),MPM048,https://www.moneycontrol.com/mutual-funds/nav/essel-short-term-direct/MPM048,,Short Duration Fund
Reliance Dynamic Bond (G),MRC075,https://www.moneycontrol.com/mutual-funds/nav/reliance-dynamic-bond/MRC075,,Dynamic Bond Fund
ABSL Money Manager Fund - D (G),MBS874,https://www.moneycontrol.com/mutual-funds/nav/absl-money-manager-fund-d/MBS874,,Money Market Fund
Baroda Pioneer CHF (G),MBO016,https://www.moneycontrol.com/mutual-funds/nav/baroda-pioneer-chf/MBO016,,Conservative Hybrid Fund
Baroda Pioneer Mid-cap Fund (G),MBO050,https://www.moneycontrol.com/mutual-funds/nav/baroda-pioneer-mid-cap-fund/MBO050,,Mid Cap Fund
